id,probe,fixture,mime_types,ground_truth_extensions,ground_truth_filenames,review_status,format_validity,validator,identifiability,reproduction_method,declared_reproduction_tier,disk_sha_consistency,reproduction_verified,pinned_source_sha_verified,source_manifest_status,sha256,sha256_on_disk,evidence_status
sample-appx,.appx,tests/fixtures/sample.appx,application/zip,.appx,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/archives/sample.appx,exact-byte,SHA256 match,not-executed,True,excluded,c7c62d6dc423264ba696ae9477aeaeb70a1fac671dae178b2141fcb58bcf1112,c7c62d6dc423264ba696ae9477aeaeb70a1fac671dae178b2141fcb58bcf1112,missing
sample-arw,.arw,tests/fixtures/sample.arw,image/tiff,.arw,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/images/sample.arw,exact-byte,SHA256 match,not-executed,True,excluded,9ca86c3feb191f3522e21cb90b99877caffbb37d73d2db0c68401ab939619580,9ca86c3feb191f3522e21cb90b99877caffbb37d73d2db0c68401ab939619580,missing
sample-azw,.azw,tests/fixtures/sample.azw,application/octet-stream,.azw,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/ebooks/sample.azw,exact-byte,SHA256 match,not-executed,True,excluded,b62e3b22903c6fea4bdf50341295257cbac90154e73f7d610c44f7af09fb4240,b62e3b22903c6fea4bdf50341295257cbac90154e73f7d610c44f7af09fb4240,missing
sample-azw3,.azw3,tests/fixtures/sample.azw3,application/octet-stream,.azw3,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,d5b33b840bec5518b0d6ce3953ed27f5f2bd05a91949d8a69a0b4cd5f4ea98a8,d5b33b840bec5518b0d6ce3953ed27f5f2bd05a91949d8a69a0b4cd5f4ea98a8,missing
sample-blend,.blend,tests/fixtures/sample.blend,application/octet-stream,.blend,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.blend,exact-byte,SHA256 match,not-executed,True,excluded,b5297d403a411866f885fb2e96b55f6a50be257cce59a15c4db10e706ec08c52,b5297d403a411866f885fb2e96b55f6a50be257cce59a15c4db10e706ec08c52,missing
sample-brep,.brep,tests/fixtures/sample.brep,text/plain,.brep,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.brep,exact-byte,SHA256 match,not-executed,True,excluded,e159c9f802986030c42e7b222d4555f8253877554fb0c84ddfa5083d9e5c2e0b,e159c9f802986030c42e7b222d4555f8253877554fb0c84ddfa5083d9e5c2e0b,missing
sample-bson,.bson,tests/fixtures/sample.bson,application/octet-stream,.bson,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/databases/sample.bson,exact-byte,SHA256 match,not-executed,True,excluded,b7c1bebfe879ed759d814bd16d627f9deb8683dc095f164f18859ea2bd0b0afa,b7c1bebfe879ed759d814bd16d627f9deb8683dc095f164f18859ea2bd0b0afa,missing
sample-btx,.btx,tests/fixtures/sample.btx,application/octet-stream,.btx,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,9d5c3c6dfe1a18d5fe17692ddea022de2467228c35bd3329c631c0ab66354ae3,9d5c3c6dfe1a18d5fe17692ddea022de2467228c35bd3329c631c0ab66354ae3,missing
sample-caf,.caf,tests/fixtures/sample.caf,application/octet-stream,.caf,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/audio/sample.caf,exact-byte,SHA256 match,not-executed,True,excluded,cc748b3d6fa7fc1334ebfb7c156187487000fbf0e613ed90745e2f18ea15fa62,cc748b3d6fa7fc1334ebfb7c156187487000fbf0e613ed90745e2f18ea15fa62,missing
sample-cbor,.cbor,tests/fixtures/sample.cbor,application/octet-stream,.cbor,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/databases/sample.cbor,exact-byte,SHA256 match,not-executed,True,excluded,40a5158326f367d44f9fe2c42b7d5c8857a80aea57cf632ddc18db8360ca9d92,40a5158326f367d44f9fe2c42b7d5c8857a80aea57cf632ddc18db8360ca9d92,missing
sample-cbr,.cbr,tests/fixtures/sample.cbr,application/x-rar,.cbr,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/archives/sample.cbr,exact-byte,SHA256 match,not-executed,True,excluded,61048e8aea323c384ae89c9a22d8ad17e6576f078b06a3f55680a4c6d84bc4b5,61048e8aea323c384ae89c9a22d8ad17e6576f078b06a3f55680a4c6d84bc4b5,missing
sample-cbz,.cbz,tests/fixtures/sample.cbz,application/zip,.cbz,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/archives/sample.cbz,exact-byte,SHA256 match,not-executed,True,excluded,4ebc9a340f973c5e3367147cdcd6ded5d1fe6b7dd77423ac274db338a186a2f7,4ebc9a340f973c5e3367147cdcd6ded5d1fe6b7dd77423ac274db338a186a2f7,missing
sample-cdd,.cdd,tests/fixtures/sample.cdd,application/octet-stream,.cdd,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,6c3e56735e603eee90653d8190b95d9137fdf313daeb3435f8fca56843b43e4e,6c3e56735e603eee90653d8190b95d9137fdf313daeb3435f8fca56843b43e4e,missing
sample-cdf,.cdf,tests/fixtures/sample.cdf,application/octet-stream,.cdf,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/scientific/sample.cdf,exact-byte,SHA256 match,not-executed,True,excluded,5dc6d0a519a1d56fa6fe6c40b687f94a4a58132fa7862a6731754f408b002917,5dc6d0a519a1d56fa6fe6c40b687f94a4a58132fa7862a6731754f408b002917,missing
sample-cfg,.cfg,tests/fixtures/sample.cfg,text/plain,.cfg,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/code/sample.cfg,exact-byte,SHA256 match,not-executed,True,excluded,f5050e2d0b9e9d8e7f3d6cf78118fe04433a1d4a25ccc9db844733ad55f8b3cd,f5050e2d0b9e9d8e7f3d6cf78118fe04433a1d4a25ccc9db844733ad55f8b3cd,missing
sample-cmd,.cmd,tests/fixtures/sample.cmd,text/x-msdos-batch,.cmd,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/code/sample.cmd,exact-byte,SHA256 match,not-executed,True,excluded,6e555cef645d363798c060f067c987ad223fe885c8e4521c06fe010759c6896a,6e555cef645d363798c060f067c987ad223fe885c8e4521c06fe010759c6896a,missing
sample-conf,.conf,tests/fixtures/sample.conf,text/plain,.conf,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/code/sample.conf,exact-byte,SHA256 match,not-executed,True,excluded,11c21cb9c53e61685ac2db497936e9be7cd282b80d114fb2d4faf3610d38d08d,11c21cb9c53e61685ac2db497936e9be7cd282b80d114fb2d4faf3610d38d08d,missing
sample-cpio,.cpio,tests/fixtures/sample.cpio,application/x-cpio,.cpio,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/archives/sample.cpio,exact-byte,SHA256 match,not-executed,True,excluded,15565447eb1cd64f5954d418d0f3f725ebcd745bcbb19ced400da096df07dc69,15565447eb1cd64f5954d418d0f3f725ebcd745bcbb19ced400da096df07dc69,missing
sample-cr,.cr,tests/fixtures/sample.cr,text/x-ruby,.cr,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/code/sample.cr,exact-byte,SHA256 match,not-executed,True,excluded,6ef94e284e21b98ee25560e0fd20c262bd939af078cfc0119bfb75a477d6e8f7,6ef94e284e21b98ee25560e0fd20c262bd939af078cfc0119bfb75a477d6e8f7,missing
sample-cr2,.cr2,tests/fixtures/sample.cr2,image/tiff,.cr2,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/images/sample.cr2,exact-byte,SHA256 match,not-executed,True,excluded,9ca86c3feb191f3522e21cb90b99877caffbb37d73d2db0c68401ab939619580,9ca86c3feb191f3522e21cb90b99877caffbb37d73d2db0c68401ab939619580,missing
sample-csr,.csr,tests/fixtures/sample.csr,text/plain,.csr,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/code/sample.csr,exact-byte,SHA256 match,not-executed,True,excluded,f665cc7959635df1d6c3e4c50f52db44ee9a9892b7fe5ca809dd28d922405151,f665cc7959635df1d6c3e4c50f52db44ee9a9892b7fe5ca809dd28d922405151,missing
sample-cur,.cur,tests/fixtures/sample.cur,image/x-win-bitmap,.cur,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/images/sample.cur,exact-byte,SHA256 match,not-executed,True,excluded,28ed2f8506f9d126da409e35233f2c3544b730d031faf03990c5c7c1e6e4febf,28ed2f8506f9d126da409e35233f2c3544b730d031faf03990c5c7c1e6e4febf,missing
sample-d,.d,tests/fixtures/sample.d,text/x-c,.d,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/code/sample.d,exact-byte,SHA256 match,not-executed,True,excluded,09c9017c186d997a359a75cb2ef464aa7ba2f47234de8d0d0e9110a2eb6e3e7d,09c9017c186d997a359a75cb2ef464aa7ba2f47234de8d0d0e9110a2eb6e3e7d,missing
sample-dae,.dae,tests/fixtures/sample.dae,model/vnd.collada+xml,.dae,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.dae,exact-byte,SHA256 match,not-executed,True,excluded,38605021863a631aeefb6742b9d7d31ec3e8d91c8eb102689e592312ef423e7e,38605021863a631aeefb6742b9d7d31ec3e8d91c8eb102689e592312ef423e7e,missing
sample-dbf,.dbf,tests/fixtures/sample.dbf,application/x-dbf,.dbf,,excluded,needs_review,pending,,Downloaded from openpreserve/format-corpus (CC0),unclassified,SHA256 match,not-executed,not-applicable,excluded,16003d63194fb9beb375bf0eeb6d4f94cb01e3eb2d1e50f81d2c4354ec2a5171,16003d63194fb9beb375bf0eeb6d4f94cb01e3eb2d1e50f81d2c4354ec2a5171,missing
sample-dds,.dds,tests/fixtures/sample.dds,application/octet-stream,.dds,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/images/sample.dds,exact-byte,SHA256 match,not-executed,True,excluded,cc853106693e20ce4afd18ef2cb4b204c04bb0fc6f5a00bdf0f990911b8bb535,cc853106693e20ce4afd18ef2cb4b204c04bb0fc6f5a00bdf0f990911b8bb535,missing
sample-dgn,.dgn,tests/fixtures/sample.dgn,text/plain,.dgn,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/cad/sample.dgn,exact-byte,SHA256 match,not-executed,True,excluded,694d08cd0f9265772026b99b1bd8613696e1bef2bf5b3f4cddf9946799367e6f,694d08cd0f9265772026b99b1bd8613696e1bef2bf5b3f4cddf9946799367e6f,missing
sample-divx,.divx,tests/fixtures/sample.divx,video/x-msvideo,.divx,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/video/sample.divx,exact-byte,SHA256 match,not-executed,True,excluded,2db728e1c948b96e2be0b2789aaff1b22c339e4f90f42b0c7f9eb43ea2730940,2db728e1c948b96e2be0b2789aaff1b22c339e4f90f42b0c7f9eb43ea2730940,missing
sample-djvu,.djvu,tests/fixtures/sample.djvu,image/vnd.djvu,.djvu,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/documents/sample.djvu,exact-byte,SHA256 match,not-executed,True,excluded,0c69e0ba49a3e04eab2df0612427b0db4fc965cffeeb9a24b4f339428ab6a05b,0c69e0ba49a3e04eab2df0612427b0db4fc965cffeeb9a24b4f339428ab6a05b,missing
sample-dng,.dng,tests/fixtures/sample.dng,image/tiff,.dng,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/images/sample.dng,exact-byte,SHA256 match,not-executed,True,excluded,9ca86c3feb191f3522e21cb90b99877caffbb37d73d2db0c68401ab939619580,9ca86c3feb191f3522e21cb90b99877caffbb37d73d2db0c68401ab939619580,missing
sample-dot,.dot,tests/fixtures/sample.dot,application/cdfv2,.dot,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/documents/sample.dot,exact-byte,SHA256 match,not-executed,True,excluded,a899fb4496afa7230c378d5be03cf3461990994993110fd2dad3257111081275,a899fb4496afa7230c378d5be03cf3461990994993110fd2dad3257111081275,missing
sample-dts,.dts,tests/fixtures/sample.dts,application/octet-stream,.dts,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/audio/sample.dts,exact-byte,SHA256 match,not-executed,True,excluded,2c5eb0c5c03d0ccd5d2f815ee5b32f92e2edca9e64e6885d08e72ee043a5d850,2c5eb0c5c03d0ccd5d2f815ee5b32f92e2edca9e64e6885d08e72ee043a5d850,missing
sample-e57,.e57,tests/fixtures/sample.e57,model/e57,.e57,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.e57,exact-byte,SHA256 match,not-executed,True,excluded,f715f0d9d1ce4054196787b514750c92a2184ebdcea98feeb2b245a6f833f2f9,f715f0d9d1ce4054196787b514750c92a2184ebdcea98feeb2b245a6f833f2f9,missing
sample-ear,.ear,tests/fixtures/sample.ear,application/zip,.ear,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/archives/sample.ear,exact-byte,SHA256 match,not-executed,True,excluded,1faa3ebcc496abef5fe75710573afc9ad21220dcf702e449935adcd6e2053c8c,1faa3ebcc496abef5fe75710573afc9ad21220dcf702e449935adcd6e2053c8c,missing
sample-egg,.egg,tests/fixtures/sample.egg,application/zip,.egg,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/archives/sample.egg,exact-byte,SHA256 match,not-executed,True,excluded,7bc0010ec4b7af7e5c3671b86aa15837482ee981215705b151d81759a262ad38,7bc0010ec4b7af7e5c3671b86aa15837482ee981215705b151d81759a262ad38,missing
sample-ejs,.ejs,tests/fixtures/sample.ejs,text/html,.ejs,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/code/sample.ejs,exact-byte,SHA256 match,not-executed,True,excluded,d3651bb6e0b434efd344fb61fdb78906760de63df976128e7c002d032e22e31a,d3651bb6e0b434efd344fb61fdb78906760de63df976128e7c002d032e22e31a,missing
sample-env,.env,tests/fixtures/sample.env,text/plain,.env,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/code/sample.env,exact-byte,SHA256 match,not-executed,True,excluded,85e1120a4565d5cfaa06b1a9361ff7ee0ac3b74536b0e8b05e1c7eae9612a5c1,85e1120a4565d5cfaa06b1a9361ff7ee0ac3b74536b0e8b05e1c7eae9612a5c1,missing
sample-exr,.exr,tests/fixtures/sample.exr,image/x-exr,.exr,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/images/sample.exr,exact-byte,SHA256 match,not-executed,True,excluded,f0aa99f759019268e1680f7d63735b0c0fb7788e4310ce716efcd00d8e40b85f,f0aa99f759019268e1680f7d63735b0c0fb7788e4310ce716efcd00d8e40b85f,missing
sample-f,.f,tests/fixtures/sample.f,text/x-fortran,.f,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/code/sample.f,exact-byte,SHA256 match,not-executed,True,excluded,99dbc28765ae00eab79420c92b56f98a884f5245d26f56cc025363c01b5ab14f,99dbc28765ae00eab79420c92b56f98a884f5245d26f56cc025363c01b5ab14f,missing
sample-f4v,.f4v,tests/fixtures/sample.f4v,video/x-flv,.f4v,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/video/sample.f4v,exact-byte,SHA256 match,not-executed,True,excluded,342dc91969a7c240fee432339a927be94076c026fff593c0b3636a09bed7e8bc,342dc91969a7c240fee432339a927be94076c026fff593c0b3636a09bed7e8bc,missing
sample-fasta,.fasta,tests/fixtures/sample.fasta,text/plain,.fasta,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/scientific/sample.fasta,exact-byte,SHA256 match,not-executed,True,excluded,8b40505b956bcc346fb02dee6b81b47f4a3b0fc5484546507fb881fa5ffd3a06,8b40505b956bcc346fb02dee6b81b47f4a3b0fc5484546507fb881fa5ffd3a06,missing
sample-fastq,.fastq,tests/fixtures/sample.fastq,text/plain,.fastq,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/scientific/sample.fastq,exact-byte,SHA256 match,not-executed,True,excluded,31068847fefb1dfed8e39b9e8055082653a8227ce7cbdc0b6b6ca6566cb5f67c,31068847fefb1dfed8e39b9e8055082653a8227ce7cbdc0b6b6ca6566cb5f67c,missing
sample-fb2,.fb2,tests/fixtures/sample.fb2,text/xml,.fb2,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,071308cb16e8f602a2be2dd77660bdb6bf123ace7a272a7fcad956bc2f2939e4,071308cb16e8f602a2be2dd77660bdb6bf123ace7a272a7fcad956bc2f2939e4,missing
sample-fbx,.fbx,tests/fixtures/sample.fbx,application/octet-stream,.fbx,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.fbx,exact-byte,SHA256 match,not-executed,True,excluded,d33d3916c6da10f54e46cacf4a3fcee3ffcd1e2f9714d9f73ea346700a30c006,d33d3916c6da10f54e46cacf4a3fcee3ffcd1e2f9714d9f73ea346700a30c006,missing
sample-fft,.fft,tests/fixtures/sample.fft,application/octet-stream,.fft,,excluded,needs_review,pending,,Downloaded from openpreserve/format-corpus (CC0),unclassified,SHA256 match,not-executed,not-applicable,excluded,b966efbaa5453febd7b7964d18b71a9e3bf73932deec233b1f08ed9153a7f42d,b966efbaa5453febd7b7964d18b71a9e3bf73932deec233b1f08ed9153a7f42d,missing
sample-fits,.fits,tests/fixtures/sample.fits,image/fits,.fits,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/scientific/sample.fits,exact-byte,SHA256 match,not-executed,True,excluded,d5c60ba59134ebe7276d1b97c00f7bb59c13c12f364d65fd1927b90fd34ae558,d5c60ba59134ebe7276d1b97c00f7bb59c13c12f364d65fd1927b90fd34ae558,missing
sample-fs,.fs,tests/fixtures/sample.fs,text/plain,.fs,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/code/sample.fs,exact-byte,SHA256 match,not-executed,True,excluded,471fb52666861d42624dbf80ebf3bdcb8e41593bdd984d249c418a540ab88a1c,471fb52666861d42624dbf80ebf3bdcb8e41593bdd984d249c418a540ab88a1c,missing
sample-fsx,.fsx,tests/fixtures/sample.fsx,text/plain,.fsx,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/code/sample.fsx,exact-byte,SHA256 match,not-executed,True,excluded,413048ac4b02e8a0437c7b446776354b8bd38a1ddcfd0074869f06c82c2b772e,413048ac4b02e8a0437c7b446776354b8bd38a1ddcfd0074869f06c82c2b772e,missing
sample-gcode,.gcode,tests/fixtures/sample.gcode,text/plain,.gcode,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/3d-models/sample.gcode,exact-byte,SHA256 match,not-executed,True,excluded,b6f89658062ab1c83f58640cd471319c4d6a47eea7eb9ba9ee5c0ac17afc95de,b6f89658062ab1c83f58640cd471319c4d6a47eea7eb9ba9ee5c0ac17afc95de,missing
sample-gem,.gem,tests/fixtures/sample.gem,application/x-tar,.gem,,excluded,needs_review,pending,,external:https://raw.githubusercontent.com/iamahsanmehmood/sample-files/7354692a691e66380e6572c3a18e20ac99771f7d/archives/sample.gem,exact-byte,SHA256 match,not-executed,True,excluded,ddde9a8ecfc9afeb934c8cc3110685f12563408ffbfaf5b2ae5e92936a95cdcc,ddde9a8ecfc9afeb934c8cc3110685f12563408ffbfaf5b2ae5e92936a95cdcc,missing
